DK,4,I,219,2018,2,H,X,LGZ,4040,2018.02.01,2018.02.01,19:31,20:55,75,115,F2517-PORTIL,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,9660,84,0.018142,533754,0.018098225,0.105,S,R,0,F2517-PORTIL,9MNTA,N,-1,N,-1,K0403199692,30
DK,4,I,236,2018,2,F,X,COP,4032,2018.02.05,2018.02.05,11:15,19:33,64,66,LUIS ESPINOZ,100,D-251,D-133,DISTRIBUCION,RED AEREA,N,32868,498,0.061729,533754,0.06157893,0.531,S,R,0,LUIS ESPINOZ,9FEA2,N,-1,N,-1,K0403188323,31
DK,4,I,227,2018,2,I,X,OCZ,4050,2018.02.06,2018.02.06,14:25,17:03,150,231,VICENTE GRO,100,D-233,D-133,DISTRIBUCION,RED AEREA,N,36498,158,0.068546,533754,0.068379815,0.395,S,R,0,VICENTE GRO,9B57E,N,-1,N,-1,K0403201301,32
DK,4,I,347,2018,2,H,X,VFD,4030,2018.02.15,2018.02.15,10:01,12:52,44,142,F2361 AMTES,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,24282,171,0.045604,533754,0.045492868,0.125,S,R,0,F2361 AMTES,9FEAF,N,-1,N,-1,K0403188323,33
DK,4,I,289,2018,2,G,G,TXN,4020,2018.02.15,2018.02.15,10:34,12:00,145,165,F0642-C.C.1,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,14190,86,0.02665,533754,0.026585281,0.208,S,R,0,F0642-C.C.1,9B51C,N,-1,N,-1,K0403204712,34
DK,4,I,292,2018,2,G,G,TGD,4060,2018.02.16,2018.02.17,22:55,00:00,125,112,F0548-INSURG,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,7280,65,0.013672,533754,0.013639242,0.135,S,R,0,F0548-INSURG,9DY4F,N,-1,N,-1,K0403205607,35
DK,4,I,295,2018,2,J,X,SMJ,4012,2018.02.17,2018.02.17,07:43,13:03,55,43,COL SAN JOSE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,13760,320,0.025842,533754,0.025779666,0.293,S,R,0,COL SAN JOSE,9M92B,N,-1,N,-1,K0403205611,36
DK,4,I,329,2018,2,I,X,OCZ,4020,2018.02.18,2018.02.18,11:50,14:30,35,56,RAMAL,100,D-319,D-145,DISTRIBUCION,RED AEREA,N,8960,160,0.016828,533754,0.016786759,0.093,S,R,0,RAMAL,9MNT3,N,-1,N,-1,K0403188323,37
DK,4,I,288,2018,2,F,X,JUY,4030,2018.02.18,2018.02.18,14:27,15:20,500,5,BOMBEO SAN F,100,D-251,D-133,DISTRIBUCION,RED AEREA,N,265,53,0.000498,533754,0.000496483,0.442,S,R,0,BOMBEO SAN F,9FEA2,N,-1,N,-1,K0403188323,38
DK,4,I,287,2018,2,F,Xg,GIA,4030,2018.02.18,2018.02.18,16:11,18:20,72,139,BARTOLOME,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,17931,129,0.033676,533754,0.033594128,0.155,S,R,0,BARTOLOME,9DW0G,N,-1,N,-1,K0403205948,39
DK,4,I,338,2018,2,G,G,TXN,4010,2018.02.20,2018.02.20,20:18,23:45,50,52,F0330-ROSARI,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,10764,207,0.020216,533754,0.020166594,0.172,S,R,0,F0330-ROSARI,K853R,N,-1,N,-1,K0403207651,40
DK,4,I,340,2018,2,G,G,TXN,4010,2018.02.21,2018.02.22,23:21,02:59,50,82,F0327-PARAI2,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,17876,218,0.033573,533754,0.033491084,0.182,S,R,0,F0327-PARAI2,9B57E,N,-1,N,-1,K0403208186,41
DK,4,I,353,2018,2,F,X,GIA,5010,2018.02.23,2018.02.23,11:06,20:33,46,59,EST SN,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,33453,567,0.062828,533754,0.06267494,0.435,S,R,0,EST SN,9AMNK,N,-1,N,-1,K0403208817,42
DK,4,I,333,2018,2,F,X,GIA,4010,2018.02.23,2018.02.23,07:11,19:22,26,34,ZARAGOZA,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,24854,731,0.046678,533754,0.046564522,0.317,S,R,0,ZARAGOZA,9DW0G,N,-1,N,-1,K0403208640,43
DK,4,I,350,2018,2,G,G,TGU,4050,2018.02.25,2018.02.25,15:50,17:20,60,106,F0366-4ASURP,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,9540,90,0.017917,533754,0.017873402,0.09,S,R,0,F0366-4ASURP,9FB76,N,-1,N,-1,K0403209313,44
DK,4,I,336,2018,2,F,X,GIA,5010,2018.02.25,2018.02.25,16:42,17:22,20,20,EST 43A,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,800,40,0.001502,533754,0.001498818,0.013,S,R,0,EST 43A,9DW0G,N,-1,N,-1,K0403188323,45
DK,4,I,371,2018,2,H,X,VFD,4050,2018.02.26,2018.02.26,08:15,11:10,140,8,F2248- U DEP,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,1400,175,0.002629,533754,0.002622931,0.408,S,R,0,F2248- U DEP,9FEA3,N,-1,N,-1,K0403209367,46
DK,4,I,370,2018,2,H,X,IPD,4020,2018.02.26,2018.02.28,13:38,14:32,9,5,F2278-CHICHA,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,14670,2934,0.027552,533754,0.027484572,0.44,S,R,0,F2278-CHICHA,9FEA3,N,-1,N,-1,K0403209841,47
DK,4,I,369,2018,2,H,X,VFD,4020,2018.02.27,2018.02.27,12:12,14:05,30,59,V.HGO.CAMINO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,6667,113,0.012521,533754,0.012490773,0.057,S,R,0,V.HGO.CAMINO,QU619,N,-1,N,-1,K0403210531,48
DK,4,I,378,2018,3,G,G,TXN,4010,2018.03.01,2018.03.01,08:56,10:42,53,83,F0322-MANGU3,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,8798,106,0.016511,533754,0.016483249,0.094,S,R,0,F0322-MANGU3,9B51C,N,-1,N,-1,K0403211888,49
DK,4,I,391,2018,3,H,X,LGZ,4010,2018.03.02,2018.03.02,13:37,16:51,1,8,SINALOENSE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,1552,194,0.002913,533754,0.002907707,0.003,S,R,0,SINALOENSE,K860R,N,-1,N,-1,K0403212478,50
DK,4,I,397,2018,3,F,X,GIA,4010,2018.03.02,2018.03.02,15:18,15:22,3998,0,LETRAS,100,D-228,D-151A,DISTRIBUCION,RED AEREA,n,0,4,0,533754,0,0.267,S,T,0,0,9FLGD,N,-1,N,-1,K0403188323,51
DK,4,I,392,2018,3,H,X,VFD,4010,2018.03.02,2018.03.02,20:40,21:40,42,102,F2213 4 PTE,100,D-228,D-153,DISTRIBUCION,RED AEREA,N,6120,60,0.011485,533754,0.011465956,0.042,S,R,0,F2213 4 PTE,K860R,N,-1,N,-1,K0403212573,52
DK,4,I,390,2018,3,H,X,VFD,4020,2018.03.02,2018.03.02,08:00,10:51,8,80,F2228- 8 OTE,100,D-255,D-133,DISTRIBUCION,RED AEREA,N,13680,171,0.025673,533754,0.025629785,0.023,S,R,0,F2228- 8 OTE,9MNNF,N,-1,N,-1,K0403212278,53
DK,4,I,382,2018,3,G,G,TXN,4080,2018.03.02,2018.03.02,11:37,13:05,60,60,F0214-CCF 3D,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,5280,88,0.009909,533754,0.009892198,0.088,S,R,0,F0214-CCF 3D,9B51C,N,-1,N,-1,K0403212381,54
DK,4,I,386,2018,3,G,G,MAA,4040,2018.03.03,2018.03.03,09:05,13:09,126,60,F0487-16 SUR,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,14640,244,0.027475,533754,0.027428366,0.512,S,R,0,F0487-16 SUR,K853R,N,-1,N,-1,K0403212608,55
DK,4,I,389,2018,3,G,G,TGU,4020,2018.03.04,2018.03.04,03:54,09:07,33,82,F0127-SAHOP,0,D-228,D-133,DISTRIBUCION,RED AEREA,N,25666,313,0.048167,533754,0.048085822,0.172,S,R,0,F0127-SAHOP,K853R,N,-1,N,-1,K0403212688,56
DK,4,I,388,2018,3,G,G,TGD,4070,2018.03.04,2018.03.04,10:39,11:57,60,100,F0495-S.MAGI,0,D-228,D-145,DISTRIBUCION,RED AEREA,N,7800,78,0.014638,533754,0.014613474,0.078,S,R,0,F0495-S.MAGI,K853R,N,-1,N,-1,K0403212693,57
DK,4,I,399,2018,3,F,X,GIA,4030,2018.03.04,2018.03.04,01:15,06:00,86,92,CARMEN TONAP,100,D-242,D-133,DISTRIBUCION,RED AEREA,N,26220,285,0.049207,533754,0.049123754,0.408,S,R,0,CARMEN TONAP,9B569,N,-1,N,-1,K0403188323,58
DK,4,I,606,2018,3,G,G,RDB,4015,2018.03.04,2018.03.04,13:50,20:37,1,112,F0857,0,D-228,D-153,DISTRIBUCION,RED AEREA,N,45584,407,0.085547,533754,0.085402639,0.007,S,R,0,F0857,9M92E,N,-1,N,-1,K0403188323,59
DK,4,I,410,2018,3,I,X,MPE,4025,2018.03.07,2018.03.07,09:43,10:30,30,83,CAMP CHINT,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,3901,47,0.007321,533754,0.00730861,0.024,S,R,0,CAMP CHINT,9B57P,N,-1,N,-1,K0403214045,60
DK,4,I,408,2018,3,H,X,VFD,4020,2018.03.07,2018.03.07,12:32,14:00,20,60,V.HGO.CAMINO,100,D-319,D-145,DISTRIBUCION,RED AEREA,N,5280,88,0.009909,533754,0.009892198,0.029,S,R,0,V.HGO.CAMINO,9MNNF,N,-1,N,-1,K0403214158,61
DK,4,I,460,2018,3,H,X,LGZ,4010,2018.03.07,2018.03.07,09:12,12:01,11,50,F2464-MELCHO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,8450,169,0.015858,533754,0.015831263,0.031,S,R,0,F2464-MELCHO,9M92W,N,-1,N,-1,K0403188323,62
DK,4,I,421,2018,3,F,X,JUY,4010,2018.03.09,2018.03.09,11:16,17:15,46,67,ZAPOTE,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,24053,359,0.04514,533754,0.045063831,0.275,S,R,0,ZAPOTE,9DW0G,N,-1,N,-1,K0403188323,63
DK,4,I,423,2018,3,F,X,GIA,5010,2018.03.09,2018.03.09,13:32,21:45,41,55,EST 141,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,27115,493,0.050886,533754,0.050800556,0.337,S,R,0,EST 141,9DW0G,N,-1,N,-1,K0403188323,64
DK,4,I,424,2018,3,F,X,GIA,4010,2018.03.09,2018.03.09,16:43,23:20,59,70,MONTE RICO,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,27790,397,0.052153,533754,0.052065184,0.39,S,R,0,MONTE RICO,9DW0G,N,-1,N,-1,K0403188323,65
DK,4,I,422,2018,3,F,X,JUY,4010,2018.03.09,2018.03.09,16:25,18:42,45,100,CARDENAS,100,D-228,D-145,DISTRIBUCION,RED AEREA,N,13700,137,0.025711,533754,0.025667255,0.103,S,R,0,CARDENAS,9DW0G,N,-1,N,-1,K0403188323,66
DK,4,I,458,2018,3,J,X,SOY,4025,2018.03.09,2018.03.09,08:50,09:59,36,46,LETRAS,100,D-228,D-133,DISTRIBUCION,RED AEREA,N,3174,69,0.005957,533754,0.00594656,0.041,S,T,0,0,9AMNX,N,-1,N,-1,K0403188323,67
DK,4,I,431,2018,3,I,X,CIT,4010,2018.03.09,2018.03.09,08:20,13:42,61,120,MELCHOR OCAM,100,D-228,D-134,DISTRIBUCION,RED AEREA,N,38640,322,0.072515,533754,0.0723929,0.327,S,R,0,MELCHOR OCAM,9M9C4,N,-1,N,-1,K0403214795,68
